size,year,buyer,totalS,totalK,total,index
318407,1826,Settlers (Sold by Sulpicians),386959001,164810091,551769092,1205
285488,1826,Settlers (Sold by Sulpicians),387244489,164524603,551769092,1206
269333,1826,Settlers (Sold by Sulpicians),387513822,164255270,551769092,1207
282115,1826,Settlers (Sold by Sulpicians),387795937,163973155,551769092,1208
268954,1826,Settlers (Sold by Sulpicians),388064891,163704201,551769092,1209
264072,1826,Settlers (Sold by Sulpicians),388328963,163440129,551769092,1210
303050,1826,Settlers (Sold by Sulpicians),388632013,163137079,551769092,1211
264240,1826,Settlers (Sold by Sulpicians),388896253,162872839,551769092,1212
264378,1826,Settlers (Sold by Sulpicians),389160631,162608461,551769092,1213
248559,1826,Settlers (Sold by Sulpicians),389409190,162359902,551769092,1214
278403,1826,Settlers (Sold by Sulpicians),389687593,162081499,551769092,1215
287832,1826,Settlers (Sold by Sulpicians),389975425,161793667,551769092,1216
266172,1826,Settlers (Sold by Sulpicians),390241597,161527495,551769092,1217
250058,1826,Settlers (Sold by Sulpicians),390491655,161277437,551769092,1218
270305,1826,Settlers (Sold by Sulpicians),390761960,161007132,551769092,1219
306684,1826,Settlers (Sold by Sulpicians),391068644,160700448,551769092,1220
229992,1826,Settlers (Sold by Sulpicians),391298636,160470456,551769092,1221
257341,1826,Settlers (Sold by Sulpicians),391555977,160213115,551769092,1222
251427,1826,Settlers (Sold by Sulpicians),391807404,159961688,551769092,1223
300381,1826,Settlers (Sold by Sulpicians),392107785,159661307,551769092,1224
270233,1826,Settlers (Sold by Sulpicians),392378018,159391074,551769092,1225
294140,1826,Settlers (Sold by Sulpicians),392672158,159096934,551769092,1226
303312,1826,Settlers (Sold by Sulpicians),392975470,158793622,551769092,1227
294738,1826,Settlers (Sold by Sulpicians),393270208,158498884,551769092,1228
293336,1826,Settlers (Sold by Sulpicians),393563544,158205548,551769092,1229
322846,1826,Settlers (Sold by Sulpicians),393886390,157882702,551769092,1230
296551,1826,Settlers (Sold by Sulpicians),394182941,157586151,551769092,1231
279353,1826,Settlers (Sold by Sulpicians),394462294,157306798,551769092,1232
278532,1826,Settlers (Sold by Sulpicians),394740826,157028266,551769092,1233
280085,1826,Settlers (Sold by Sulpicians),395020911,156748181,551769092,1234
400000,1826,Settlers (Sold by Sulpicians),395420911,156348181,551769092,1235
311985,1826,Settlers (Sold by Sulpicians),395732896,156036196,551769092,1236
333469,1826,Settlers (Sold by Sulpicians),396066365,155702727,551769092,1237
3018621,1826,Settlers (Sold by Sulpicians),399084986,152684106,551769092,1238
352168,1826,Settlers (Sold by Sulpicians),399437154,152331938,551769092,1239
382733,1826,Settlers (Sold by Sulpicians),399819887,151949205,551769092,1240
204046,1826,Settlers (Sold by Sulpicians),400023933,151745159,551769092,1241
280377,1826,Settlers (Sold by Sulpicians),400304310,151464782,551769092,1242
344682,1826,Settlers (Sold by Sulpicians),400648992,151120100,551769092,1243
261715,1826,Settlers (Sold by Sulpicians),400910707,150858385,551769092,1244
274550,1826,Settlers (Sold by Sulpicians),401185257,150583835,551769092,1245
235592,1826,Settlers (Sold by Sulpicians),401420849,150348243,551769092,1246
284266,1826,Settlers (Sold by Sulpicians),401705115,150063977,551769092,1247
590853,1826,Settlers (Sold by Sulpicians),402295968,149473124,551769092,1248
438235,1827,Settlers (Sold by Sulpicians),402734203,149034889,551769092,1249
175559,1827,Settlers (Sold by Sulpicians),402909762,148859330,551769092,1250
240550,1827,Settlers (Sold by Sulpicians),403150312,148618780,551769092,1251
261349,1827,Settlers (Sold by Sulpicians),403411661,148357431,551769092,1252
210281,1827,Settlers (Sold by Sulpicians),403621942,148147150,551769092,1253
270118,1827,Settlers (Sold by Sulpicians),403892060,147877032,551769092,1254
162120,1827,Settlers (Sold by Sulpicians),404054180,147714912,551769092,1255
330425,1827,Settlers (Sold by Sulpicians),404384605,147384487,551769092,1256
349294,1827,Settlers (Sold by Sulpicians),404733899,147035193,551769092,1257
445977,1827,Settlers (Sold by Sulpicians),405179876,146589216,551769092,1258
411625,1827,Settlers (Sold by Sulpicians),405591501,146177591,551769092,1259
344396,1827,Settlers (Sold by Sulpicians),405935897,145833195,551769092,1260
328386,1827,Settlers (Sold by Sulpicians),406264283,145504809,551769092,1261
291212,1827,Settlers (Sold by Sulpicians),406555495,145213597,551769092,1262
483695,1827,Settlers (Sold by Sulpicians),407039190,144729902,551769092,1263
279784,1827,Settlers (Sold by Sulpicians),407318974,144450118,551769092,1264
515355,1827,Settlers (Sold by Sulpicians),407834329,143934763,551769092,1265
305419,1827,Settlers (Sold by Sulpicians),408139748,143629344,551769092,1266
78567,1827,Settlers (Sold by Sulpicians),408218315,143550777,551769092,1267
166472,1828,Settlers (Sold by Sulpicians),408384787,143384305,551769092,1268
284351,1828,Settlers (Sold by Sulpicians),408669138,143099954,551769092,1269
193432,1828,Settlers (Sold by Sulpicians),408862570,142906522,551769092,1270
278916,1828,Settlers (Sold by Sulpicians),409141486,142627606,551769092,1271
305179,1828,Settlers (Sold by Sulpicians),409446665,142322427,551769092,1272
366294,1828,Settlers (Sold by Sulpicians),409812959,141956133,551769092,1273
154078,1829,Settlers (Sold by Sulpicians),409967037,141802055,551769092,1274
148389,1829,Settlers (Sold by Sulpicians),410115426,141653666,551769092,1275
325299,1829,Settlers (Sold by Sulpicians),410440725,141328367,551769092,1276
356750,1829,Settlers (Sold by Sulpicians),410797475,140971617,551769092,1277
445723,1829,Settlers (Sold by Sulpicians),411243198,140525894,551769092,1278
281246,1829,Settlers (Sold by Sulpicians),411524444,140244648,551769092,1279
261526,1829,Settlers (Sold by Sulpicians),411785970,139983122,551769092,1280
181247,1830,Settlers (Sold by Sulpicians),411967217,139801875,551769092,1281
444782,1833,Settlers (Sold by Sulpicians),412411999,139357093,551769092,1282
266167,1833,Settlers (Sold by Sulpicians),412678166,139090926,551769092,1283
252662,1833,Settlers (Sold by Sulpicians),412930828,138838264,551769092,1284
278653,1833,Settlers (Sold by Sulpicians),413209481,138559611,551769092,1285
200349,1833,Settlers (Sold by Sulpicians),413409830,138359262,551769092,1286
144164,1833,Settlers (Sold by Sulpicians),413553994,138215098,551769092,1287
146099,1835,Settlers (Sold by Sulpicians),413700093,138068999,551769092,1288
162798,1835,Settlers (Sold by Sulpicians),413862891,137906201,551769092,1289
396697,1837,Settlers (Sold by Sulpicians),414259588,137509504,551769092,1290
294355,1845,Settlers (Sold by Sulpicians),414553943,137215149,551769092,1291
427744,1847,Settlers (Sold by Sulpicians),414981687,136787405,551769092,1292
71835,1853,Settlers (Sold by Sulpicians),415053522,136715570,551769092,1293
143000,1856,Settlers (Sold by Sulpicians),415196522,136572570,551769092,1294
338113,1856,Settlers (Sold by Sulpicians),415534635,136234457,551769092,1295
297976,1857,Settlers (Sold by Sulpicians),415832611,135936481,551769092,1296
274643,1857,Settlers (Sold by Sulpicians),416107254,135661838,551769092,1297
357979,1857,Settlers (Sold by Sulpicians),416465233,135303859,551769092,1298
208883,1857,Settlers (Sold by Sulpicians),416674116,135094976,551769092,1299
234713,1857,Settlers (Sold by Sulpicians),416908829,134860263,551769092,1300
202020,1857,Settlers (Sold by Sulpicians),417110849,134658243,551769092,1301
223504,1857,Settlers (Sold by Sulpicians),417334353,134434739,551769092,1302
292378,1857,Settlers (Sold by Sulpicians),417626731,134142361,551769092,1303
212689,1857,Settlers (Sold by Sulpicians),417839420,133929672,551769092,1304
370125,1857,Settlers (Sold by Sulpicians),418209545,133559547,551769092,1305
285709,1857,Settlers (Sold by Sulpicians),418495254,133273838,551769092,1306
330937,1858,Settlers (Sold by Sulpicians),418826191,132942901,551769092,1307
720167,1858,Settlers (Sold by Sulpicians),419546358,132222734,551769092,1308
459175,1860,Settlers (Sold by Sulpicians),420005533,131763559,551769092,1309
307131,1860,Settlers (Sold by Sulpicians),420312664,131456428,551769092,1310
335197,1861,Settlers (Sold by Sulpicians),420647861,131121231,551769092,1311
357504,1861,Settlers (Sold by Sulpicians),421005365,130763727,551769092,1312
325555,1861,Settlers (Sold by Sulpicians),421330920,130438172,551769092,1313
248085,1861,Settlers (Sold by Sulpicians),421579005,130190087,551769092,1314
251702,1861,Settlers (Sold by Sulpicians),421830707,129938385,551769092,1315
476353,1861,Settlers (Sold by Sulpicians),422307060,129462032,551769092,1316
446268,1861,Settlers (Sold by Sulpicians),422753328,129015764,551769092,1317
389894,1861,Settlers (Sold by Sulpicians),423143222,128625870,551769092,1318
419581,1861,Settlers (Sold by Sulpicians),423562803,128206289,551769092,1319
239782,1861,Settlers (Sold by Sulpicians),423802585,127966507,551769092,1320
364141,1861,Settlers (Sold by Sulpicians),424166726,127602366,551769092,1321
544738,1861,Settlers (Sold by Sulpicians),424711464,127057628,551769092,1322
379009,1861,Settlers (Sold by Sulpicians),425090473,126678619,551769092,1323
333286,1861,Settlers (Sold by Sulpicians),425423759,126345333,551769092,1324
324024,1861,Settlers (Sold by Sulpicians),425747783,126021309,551769092,1325
324314,1861,Settlers (Sold by Sulpicians),426072097,125696995,551769092,1326
359203,1861,Settlers (Sold by Sulpicians),426431300,125337792,551769092,1327
279359,1861,Settlers (Sold by Sulpicians),426710659,125058433,551769092,1328
248687,1861,Settlers (Sold by Sulpicians),426959346,124809746,551769092,1329
339745,1861,Settlers (Sold by Sulpicians),427299091,124470001,551769092,1330
256203,1861,Settlers (Sold by Sulpicians),427555294,124213798,551769092,1331
302255,1861,Settlers (Sold by Sulpicians),427857549,123911543,551769092,1332
336398,1861,Settlers (Sold by Sulpicians),428193947,123575145,551769092,1333
261058,1861,Settlers (Sold by Sulpicians),428455005,123314087,551769092,1334
239972,1861,Settlers (Sold by Sulpicians),428694977,123074115,551769092,1335
280263,1861,Settlers (Sold by Sulpicians),428975240,122793852,551769092,1336
392863,1861,Settlers (Sold by Sulpicians),429368103,122400989,551769092,1337
335847,1861,Settlers (Sold by Sulpicians),429703950,122065142,551769092,1338
409464,1861,Settlers (Sold by Sulpicians),430113414,121655678,551769092,1339
258462,1861,Settlers (Sold by Sulpicians),430371876,121397216,551769092,1340
316989,1861,Settlers (Sold by Sulpicians),430688865,121080227,551769092,1341
505309,1861,Settlers (Sold by Sulpicians),431194174,120574918,551769092,1342
289415,1863,Settlers (Sold by Sulpicians),431483589,120285503,551769092,1343
235852,1863,Settlers (Sold by Sulpicians),431719441,120049651,551769092,1344
203508,1863,Settlers (Sold by Sulpicians),431922949,119846143,551769092,1345
367064,1865,Settlers (Sold by Sulpicians),432290013,119479079,551769092,1346
143989,1865,Settlers (Sold by Sulpicians),432434002,119335090,551769092,1347
588616,1866,Settlers (Sold by Sulpicians),433022618,118746474,551769092,1348
315161,1866,Settlers (Sold by Sulpicians),433337779,118431313,551769092,1349
251932,1866,Settlers (Sold by Sulpicians),433589711,118179381,551769092,1350
253404,1866,Settlers (Sold by Sulpicians),433843115,117925977,551769092,1351
226493,1866,Settlers (Sold by Sulpicians),434069608,117699484,551769092,1352
276696,1866,Settlers (Sold by Sulpicians),434346304,117422788,551769092,1353
246129,1866,Settlers (Sold by Sulpicians),434592433,117176659,551769092,1354
332329,1867,Settlers (Sold by Sulpicians),434924762,116844330,551769092,1355
275656,1867,Settlers (Sold by Sulpicians),435200418,116568674,551769092,1356
255826,1868,Settlers (Sold by Sulpicians),435456244,116312848,551769092,1357
234127,1868,Settlers (Sold by Sulpicians),435690371,116078721,551769092,1358
239350,1868,Settlers (Sold by Sulpicians),435929721,115839371,551769092,1359
272402,1868,Settlers (Sold by Sulpicians),436202123,115566969,551769092,1360
384521,1868,Settlers (Sold by Sulpicians),436586644,115182448,551769092,1361
459315,1868,Settlers (Sold by Sulpicians),437045959,114723133,551769092,1362
264743,1868,Settlers (Sold by Sulpicians),437310702,114458390,551769092,1363
310265,1868,Settlers (Sold by Sulpicians),437620967,114148125,551769092,1364
226002,1868,Settlers (Sold by Sulpicians),437846969,113922123,551769092,1365
234873,1868,Settlers (Sold by Sulpicians),438081842,113687250,551769092,1366
269591,1868,Settlers (Sold by Sulpicians),438351433,113417659,551769092,1367
194829,1870,Settlers (Sold by Sulpicians),438546262,113222830,551769092,1368
170768,1870,Settlers (Sold by Sulpicians),438717030,113052062,551769092,1369
217649,1870,Settlers (Sold by Sulpicians),438934679,112834413,551769092,1370
207483,1870,Settlers (Sold by Sulpicians),439142162,112626930,551769092,1371
211127,1870,Settlers (Sold by Sulpicians),439353289,112415803,551769092,1372
190742,1870,Settlers (Sold by Sulpicians),439544031,112225061,551769092,1373
194761,1870,Settlers (Sold by Sulpicians),439738792,112030300,551769092,1374
188231,1870,Settlers (Sold by Sulpicians),439927023,111842069,551769092,1375
148372,1870,Settlers (Sold by Sulpicians),440075395,111693697,551769092,1376
169260,1870,Settlers (Sold by Sulpicians),440244655,111524437,551769092,1377
148869,1870,Settlers (Sold by Sulpicians),440393524,111375568,551769092,1378
139062,1870,Settlers (Sold by Sulpicians),440532586,111236506,551769092,1379
157323,1870,Settlers (Sold by Sulpicians),440689909,111079183,551769092,1380
161610,1870,Settlers (Sold by Sulpicians),440851519,110917573,551769092,1381
132005,1870,Settlers (Sold by Sulpicians),440983524,110785568,551769092,1382
239996,1870,Settlers (Sold by Sulpicians),441223520,110545572,551769092,1383
211935,1870,Settlers (Sold by Sulpicians),441435455,110333637,551769092,1384
224124,1870,Settlers (Sold by Sulpicians),441659579,110109513,551769092,1385
243257,1870,Settlers (Sold by Sulpicians),441902836,109866256,551769092,1386
200120,1870,Settlers (Sold by Sulpicians),442102956,109666136,551769092,1387
196463,1870,Settlers (Sold by Sulpicians),442299419,109469673,551769092,1388
334478,1870,Settlers (Sold by Sulpicians),442633897,109135195,551769092,1389
323649,1870,Settlers (Sold by Sulpicians),442957546,108811546,551769092,1390
169450,1871,Settlers (Sold by Sulpicians),443126996,108642096,551769092,1391
139159,1871,Settlers (Sold by Sulpicians),443266155,108502937,551769092,1392
113493,1871,Settlers (Sold by Sulpicians),443379648,108389444,551769092,1393
98882,1871,Settlers (Sold by Sulpicians),443478530,108290562,551769092,1394
1012450,1871,Settlers (Sold by Sulpicians),444490980,107278112,551769092,1395
347028,1871,Settlers (Sold by Sulpicians),444838008,106931084,551769092,1396
3378613,1871,Settlers (Sold by Sulpicians),448216621,103552471,551769092,1397
158107,1871,Settlers (Sold by Sulpicians),448374728,103394364,551769092,1398
145726,1871,Settlers (Sold by Sulpicians),448520454,103248638,551769092,1399
169798,1871,Settlers (Sold by Sulpicians),448690252,103078840,551769092,1400
143117,1871,Settlers (Sold by Sulpicians),448833369,102935723,551769092,1401
169308,1871,Settlers (Sold by Sulpicians),449002677,102766415,551769092,1402
165077,1871,Settlers (Sold by Sulpicians),449167754,102601338,551769092,1403
388635,1871,Settlers (Sold by Sulpicians),449556389,102212703,551769092,1404
280121,1871,Settlers (Sold by Sulpicians),449836510,101932582,551769092,1405
266020,1871,Settlers (Sold by Sulpicians),450102530,101666562,551769092,1406
332676,1871,Settlers (Sold by Sulpicians),450435206,101333886,551769092,1407
323837,1871,Settlers (Sold by Sulpicians),450759043,101010049,551769092,1408
332550,1871,Settlers (Sold by Sulpicians),451091593,100677499,551769092,1409
154923,1871,Settlers (Sold by Sulpicians),451246516,100522576,551769092,1410
210161,1871,Settlers (Sold by Sulpicians),451456677,100312415,551769092,1411
161188,1871,Settlers (Sold by Sulpicians),451617865,100151227,551769092,1412
218272,1871,Settlers (Sold by Sulpicians),451836137,99932955,551769092,1413
194405,1871,Settlers (Sold by Sulpicians),452030542,99738550,551769092,1414
208231,1871,Settlers (Sold by Sulpicians),452238773,99530319,551769092,1415
1379054,1871,Settlers (Sold by Sulpicians),453617827,98151265,551769092,1416
254903,1871,Settlers (Sold by Sulpicians),453872730,97896362,551769092,1417
507758,1871,Settlers (Sold by Sulpicians),454380488,97388604,551769092,1418
301017,1871,Settlers (Sold by Sulpicians),454681505,97087587,551769092,1419
243734,1871,Settlers (Sold by Sulpicians),454925239,96843853,551769092,1420
241558,1871,Settlers (Sold by Sulpicians),455166797,96602295,551769092,1421
336673,1871,Settlers (Sold by Sulpicians),455503470,96265622,551769092,1422
267994,1871,Settlers (Sold by Sulpicians),455771464,95997628,551769092,1423
368170,1871,Settlers (Sold by Sulpicians),456139634,95629458,551769092,1424
384955,1871,Settlers (Sold by Sulpicians),456524589,95244503,551769092,1425
304183,1871,Settlers (Sold by Sulpicians),456828772,94940320,551769092,1426
261560,1871,Settlers (Sold by Sulpicians),457090332,94678760,551769092,1427
246419,1871,Settlers (Sold by Sulpicians),457336751,94432341,551769092,1428
187435,1871,Settlers (Sold by Sulpicians),457524186,94244906,551769092,1429
297471,1871,Settlers (Sold by Sulpicians),457821657,93947435,551769092,1430
274367,1871,Settlers (Sold by Sulpicians),458096024,93673068,551769092,1431
187004,1871,Settlers (Sold by Sulpicians),458283028,93486064,551769092,1432
359084,1872,Settlers (Sold by Sulpicians),458642112,93126980,551769092,1433
368623,1872,Settlers (Sold by Sulpicians),459010735,92758357,551769092,1434
201931,1872,Settlers (Sold by Sulpicians),459212666,92556426,551769092,1435
199391,1872,Settlers (Sold by Sulpicians),459412057,92357035,551769092,1436
199817,1872,Settlers (Sold by Sulpicians),459611874,92157218,551769092,1437
252741,1872,Settlers (Sold by Sulpicians),459864615,91904477,551769092,1438
240885,1872,Settlers (Sold by Sulpicians),460105500,91663592,551769092,1439
286681,1872,Settlers (Sold by Sulpicians),460392181,91376911,551769092,1440
117086,1872,Settlers (Sold by Sulpicians),460509267,91259825,551769092,1441
267592,1873,Settlers (Sold by Sulpicians),460776859,90992233,551769092,1442
190189,1873,Settlers (Sold by Sulpicians),460967048,90802044,551769092,1443
165037,1874,Settlers (Sold by Sulpicians),461132085,90637007,551769092,1444
177820,1874,Settlers (Sold by Sulpicians),461309905,90459187,551769092,1445
170390,1874,Settlers (Sold by Sulpicians),461480295,90288797,551769092,1446
178301,1874,Settlers (Sold by Sulpicians),461658596,90110496,551769092,1447
170049,1874,Settlers (Sold by Sulpicians),461828645,89940447,551769092,1448
95886,1874,Settlers (Sold by Sulpicians),461924531,89844561,551769092,1449
348386,1874,Settlers (Sold by Sulpicians),462272917,89496175,551769092,1450
161587,1874,Settlers (Sold by Sulpicians),462434504,89334588,551769092,1451
322592,1874,Settlers (Sold by Sulpicians),462757096,89011996,551769092,1452
276629,1874,Settlers (Sold by Sulpicians),463033725,88735367,551769092,1453
142180,1874,Settlers (Sold by Sulpicians),463175905,88593187,551769092,1454
137553,1874,Settlers (Sold by Sulpicians),463313458,88455634,551769092,1455
65909,1874,Settlers (Sold by Sulpicians),463379367,88389725,551769092,1456
257993,1874,Settlers (Sold by Sulpicians),463637360,88131732,551769092,1457
85730,1874,Settlers (Sold by Sulpicians),463723090,88046002,551769092,1458
216375,1874,Settlers (Sold by Sulpicians),463939465,87829627,551769092,1459
1142,1874,Settlers (Sold by Sulpicians),463940607,87828485,551769092,1460
1138,1874,Settlers (Sold by Sulpicians),463941745,87827347,551769092,1461
1143,1874,Settlers (Sold by Sulpicians),463942888,87826204,551769092,1462
1151,1874,Settlers (Sold by Sulpicians),463944039,87825053,551769092,1463
861,1874,Settlers (Sold by Sulpicians),463944900,87824192,551769092,1464
1147,1874,Settlers (Sold by Sulpicians),463946047,87823045,551769092,1465
895,1874,Settlers (Sold by Sulpicians),463946942,87822150,551769092,1466
162176,1874,Settlers (Sold by Sulpicians),464109118,87659974,551769092,1467
255695,1874,Settlers (Sold by Sulpicians),464364813,87404279,551769092,1468
169618,1875,Settlers (Sold by Sulpicians),464534431,87234661,551769092,1469
162478,1875,Settlers (Sold by Sulpicians),464696909,87072183,551769092,1470
159611,1875,Settlers (Sold by Sulpicians),464856520,86912572,551769092,1471
167696,1875,Settlers (Sold by Sulpicians),465024216,86744876,551769092,1472
177751,1875,Settlers (Sold by Sulpicians),465201967,86567125,551769092,1473
151463,1875,Settlers (Sold by Sulpicians),465353430,86415662,551769092,1474
350162,1875,Settlers (Sold by Sulpicians),465703592,86065500,551769092,1475
334567,1875,Settlers (Sold by Sulpicians),466038159,85730933,551769092,1476
68583,1875,Settlers (Sold by Sulpicians),466106742,85662350,551769092,1477
117218,1875,Settlers (Sold by Sulpicians),466223960,85545132,551769092,1478
39706,1875,Settlers (Sold by Sulpicians),466263666,85505426,551769092,1479
46397,1875,Settlers (Sold by Sulpicians),466310063,85459029,551769092,1480
67966,1875,Settlers (Sold by Sulpicians),466378029,85391063,551769092,1481
141760,1875,Settlers (Sold by Sulpicians),466519789,85249303,551769092,1482
40877,1875,Settlers (Sold by Sulpicians),466560666,85208426,551769092,1483
97017,1875,Settlers (Sold by Sulpicians),466657683,85111409,551769092,1484
86830,1875,Settlers (Sold by Sulpicians),466744513,85024579,551769092,1485
89117,1875,Settlers (Sold by Sulpicians),466833630,84935462,551769092,1486
1156,1875,Settlers (Sold by Sulpicians),466834786,84934306,551769092,1487
1053,1875,Settlers (Sold by Sulpicians),466835839,84933253,551769092,1488
1050,1875,Settlers (Sold by Sulpicians),466836889,84932203,551769092,1489
786,1875,Settlers (Sold by Sulpicians),466837675,84931417,551769092,1490
797,1875,Settlers (Sold by Sulpicians),466838472,84930620,551769092,1491
931,1875,Settlers (Sold by Sulpicians),466839403,84929689,551769092,1492
849,1875,Settlers (Sold by Sulpicians),466840252,84928840,551769092,1493
944,1875,Settlers (Sold by Sulpicians),466841196,84927896,551769092,1494
629,1875,Settlers (Sold by Sulpicians),466841825,84927267,551769092,1495
851,1875,Settlers (Sold by Sulpicians),466842676,84926416,551769092,1496
688,1875,Settlers (Sold by Sulpicians),466843364,84925728,551769092,1497
564,1875,Settlers (Sold by Sulpicians),466843928,84925164,551769092,1498
1173,1875,Settlers (Sold by Sulpicians),466845101,84923991,551769092,1499
1950,1875,Settlers (Sold by Sulpicians),466847051,84922041,551769092,1500
1207,1875,Settlers (Sold by Sulpicians),466848258,84920834,551769092,1501
828,1875,Settlers (Sold by Sulpicians),466849086,84920006,551769092,1502
1393794,1875,Settlers (Sold by Sulpicians),468242880,83526212,551769092,1503
25838,1875,Settlers (Sold by Sulpicians),468268718,83500374,551769092,1504
245150,1875,Settlers (Sold by Sulpicians),468513868,83255224,551769092,1505
263382,1875,Settlers (Sold by Sulpicians),468777250,82991842,551769092,1506
166095,1875,Settlers (Sold by Sulpicians),468943345,82825747,551769092,1507
235421,1875,Settlers (Sold by Sulpicians),469178766,82590326,551769092,1508
590266,1875,Settlers (Sold by Sulpicians),469769032,82000060,551769092,1509
154707,1876,Settlers (Sold by Sulpicians),469923739,81845353,551769092,1510
164093,1876,Settlers (Sold by Sulpicians),470087832,81681260,551769092,1511
163800,1876,Settlers (Sold by Sulpicians),470251632,81517460,551769092,1512
164525,1876,Settlers (Sold by Sulpicians),470416157,81352935,551769092,1513
174431,1876,Settlers (Sold by Sulpicians),470590588,81178504,551769092,1514
175033,1876,Settlers (Sold by Sulpicians),470765621,81003471,551769092,1515
182261,1876,Settlers (Sold by Sulpicians),470947882,80821210,551769092,1516
76877,1876,Settlers (Sold by Sulpicians),471024759,80744333,551769092,1517
172051,1876,Settlers (Sold by Sulpicians),471196810,80572282,551769092,1518
54207,1876,Settlers (Sold by Sulpicians),471251017,80518075,551769092,1519
49150,1876,Settlers (Sold by Sulpicians),471300167,80468925,551769092,1520
159248,1876,Settlers (Sold by Sulpicians),471459415,80309677,551769092,1521
191969,1876,Settlers (Sold by Sulpicians),471651384,80117708,551769092,1522
151305,1876,Settlers (Sold by Sulpicians),471802689,79966403,551769092,1523
151610,1876,Settlers (Sold by Sulpicians),471954299,79814793,551769092,1524
147708,1876,Settlers (Sold by Sulpicians),472102007,79667085,551769092,1525
141221,1876,Settlers (Sold by Sulpicians),472243228,79525864,551769092,1526
45042,1876,Settlers (Sold by Sulpicians),472288270,79480822,551769092,1527
41660,1876,Settlers (Sold by Sulpicians),472329930,79439162,551769092,1528
47515,1876,Settlers (Sold by Sulpicians),472377445,79391647,551769092,1529
237321,1876,Settlers (Sold by Sulpicians),472614766,79154326,551769092,1530
240820,1876,Settlers (Sold by Sulpicians),472855586,78913506,551769092,1531
235571,1876,Settlers (Sold by Sulpicians),473091157,78677935,551769092,1532
235097,1876,Settlers (Sold by Sulpicians),473326254,78442838,551769092,1533
154961,1876,Settlers (Sold by Sulpicians),473481215,78287877,551769092,1534
174139,1876,Settlers (Sold by Sulpicians),473655354,78113738,551769092,1535
301700,1876,Settlers (Sold by Sulpicians),473957054,77812038,551769092,1536
244288,1876,Settlers (Sold by Sulpicians),474201342,77567750,551769092,1537
87316,1876,Settlers (Sold by Sulpicians),474288658,77480434,551769092,1538
72075,1876,Settlers (Sold by Sulpicians),474360733,77408359,551769092,1539
84963,1876,Settlers (Sold by Sulpicians),474445696,77323396,551769092,1540
252601,1876,Settlers (Sold by Sulpicians),474698297,77070795,551769092,1541
157580,1876,Settlers (Sold by Sulpicians),474855877,76913215,551769092,1542
152222,1876,Settlers (Sold by Sulpicians),475008099,76760993,551769092,1543
153649,1876,Settlers (Sold by Sulpicians),475161748,76607344,551769092,1544
245060,1876,Settlers (Sold by Sulpicians),475406808,76362284,551769092,1545
187279,1876,Settlers (Sold by Sulpicians),475594087,76175005,551769092,1546
243135,1876,Settlers (Sold by Sulpicians),475837222,75931870,551769092,1547
1112,1876,Settlers (Sold by Sulpicians),475838334,75930758,551769092,1548
833,1876,Settlers (Sold by Sulpicians),475839167,75929925,551769092,1549
670,1876,Settlers (Sold by Sulpicians),475839837,75929255,551769092,1550
1357,1876,Settlers (Sold by Sulpicians),475841194,75927898,551769092,1551
1193,1876,Settlers (Sold by Sulpicians),475842387,75926705,551769092,1552
1668,1876,Settlers (Sold by Sulpicians),475844055,75925037,551769092,1553
887,1876,Settlers (Sold by Sulpicians),475844942,75924150,551769092,1554
33318,1876,Settlers (Sold by Sulpicians),475878260,75890832,551769092,1555
423406,1876,Settlers (Sold by Sulpicians),476301666,75467426,551769092,1556
467481,1876,Settlers (Sold by Sulpicians),476769147,74999945,551769092,1557
365817,1876,Settlers (Sold by Sulpicians),477134964,74634128,551769092,1558
344301,1876,Settlers (Sold by Sulpicians),477479265,74289827,551769092,1559
304770,1876,Settlers (Sold by Sulpicians),477784035,73985057,551769092,1560
152928,1877,Settlers (Sold by Sulpicians),477936963,73832129,551769092,1561
167546,1877,Settlers (Sold by Sulpicians),478104509,73664583,551769092,1562
190119,1877,Settlers (Sold by Sulpicians),478294628,73474464,551769092,1563
149829,1877,Settlers (Sold by Sulpicians),478444457,73324635,551769092,1564
122378,1877,Settlers (Sold by Sulpicians),478566835,73202257,551769092,1565
134028,1877,Settlers (Sold by Sulpicians),478700863,73068229,551769092,1566
188757,1877,Settlers (Sold by Sulpicians),478889620,72879472,551769092,1567
75388,1877,Settlers (Sold by Sulpicians),478965008,72804084,551769092,1568
74325,1877,Settlers (Sold by Sulpicians),479039333,72729759,551769092,1569
75798,1877,Settlers (Sold by Sulpicians),479115131,72653961,551769092,1570
74773,1877,Settlers (Sold by Sulpicians),479189904,72579188,551769092,1571
151340,1877,Settlers (Sold by Sulpicians),479341244,72427848,551769092,1572
377513,1877,Settlers (Sold by Sulpicians),479718757,72050335,551769092,1573
162859,1878,Settlers (Sold by Sulpicians),479881616,71887476,551769092,1574
233336,1878,Settlers (Sold by Sulpicians),480114952,71654140,551769092,1575
229319,1878,Settlers (Sold by Sulpicians),480344271,71424821,551769092,1576
277945,1878,Settlers (Sold by Sulpicians),480622216,71146876,551769092,1577
288023,1878,Settlers (Sold by Sulpicians),480910239,70858853,551769092,1578
292643,1878,Settlers (Sold by Sulpicians),481202882,70566210,551769092,1579
267939,1878,Settlers (Sold by Sulpicians),481470821,70298271,551769092,1580
214686,1878,Settlers (Sold by Sulpicians),481685507,70083585,551769092,1581
161097,1878,Settlers (Sold by Sulpicians),481846604,69922488,551769092,1582
